date,asset,lag,feature,importance
2020-09-07,BTC,8,squared return,0.00014003117879231772
2020-09-07,BTC,8,squared down-return,-5.483627319335944e-06
2020-09-07,BTC,9,return,0.003860076268513997
2020-09-07,BTC,9,squared return,-2.0503997802734375e-05
2020-09-07,BTC,9,squared down-return,0.00014193852742513022
2020-09-07,BTC,10,return,-0.0049826304117838545
2020-09-07,BTC,10,squared return,-0.0004133383433024088
2020-09-07,BTC,10,squared down-return,-7.0651372273763e-05
2020-09-07,BTC,11,return,0.0032965342203776045
2020-09-07,BTC,11,squared return,0.0002063910166422526
2020-09-07,BTC,11,squared down-return,0.0001869996388753255
2020-09-07,BTC,12,return,0.002122640609741211
2020-09-07,BTC,12,squared return,-5.253156026204426e-05
2020-09-07,BTC,12,squared down-return,-9.560585021972656e-05
2020-09-07,BTC,13,return,0.004213174184163411
2020-09-07,BTC,13,squared return,0.0005420843760172526
2020-09-07,BTC,13,squared down-return,9.067853291829427e-05
2020-09-07,BTC,14,return,0.0062164465586344395
2020-09-07,BTC,14,squared return,0.0002912680308024088
2020-09-07,BTC,14,squared down-return,-0.0002739429473876953
2020-09-07,BTC,15,return,0.01744397481282552
2020-09-07,BTC,15,squared return,0.0010466575622558594
2020-09-07,BTC,15,squared down-return,-0.001207431157430013
2020-09-07,BTC,16,return,0.021097660064697266
2020-09-07,BTC,16,squared return,0.0007939338684082031
2020-09-07,BTC,16,squared down-return,0.0007834434509277344
2020-09-07,BTC,17,return,0.03032414118448893
2020-09-07,BTC,17,squared return,0.0008877118428548179
2020-09-07,BTC,17,squared down-return,0.0008976459503173828
2020-09-07,BTC,18,return,-0.01874526341756185
2020-09-07,BTC,18,squared return,0.0013743241628011067
2020-09-07,BTC,18,squared down-return,0.0005098978678385417
2020-09-07,BTC,19,return,0.006552855173746745
2020-09-07,BTC,19,squared return,0.0007373491923014323
2020-09-07,BTC,19,squared down-return,0.0006913344065348308
2020-09-07,BTC,20,return,0.013014952341715494
2020-09-07,BTC,20,squared return,0.0002324581146240235
2020-09-07,BTC,20,squared down-return,-0.00013542175292968753
2020-11-06,BTC,1,return,0.0031205813090006513
2020-11-06,BTC,1,squared return,0.00034825007120768226
2020-11-06,BTC,1,squared down-return,0.000356753667195638
2020-11-06,BTC,2,return,0.0012058417002360027
2020-11-06,BTC,2,squared return,0.00012946128845214844
2020-11-06,BTC,2,squared down-return,0.0003128846486409505
2020-11-06,BTC,3,return,0.00030024846394856774
2020-11-06,BTC,3,squared return,3.679593404134115e-05
2020-11-06,BTC,3,squared down-return,0.00010824203491210939
2020-11-06,BTC,4,return,0.0047660668690999355
2020-11-06,BTC,4,squared return,0.0005881786346435547
2020-11-06,BTC,4,squared down-return,0.0005924701690673828
2020-11-06,BTC,5,return,0.0034683545430501304
2020-11-06,BTC,5,squared return,6.620089213053385e-05
2020-11-06,BTC,5,squared down-return,-4.7206878662109375e-05
2020-11-06,BTC,6,return,-0.0006396770477294922
2020-11-06,BTC,6,squared return,1.6768773396809905e-05
2020-11-06,BTC,6,squared down-return,0.00021950403849283853
2020-11-06,BTC,7,return,0.0018039544423421225
2020-11-06,BTC,7,squared return,0.0003331502278645833
2020-11-06,BTC,7,squared down-return,0.0004355907440185547
2020-11-06,BTC,8,return,-0.00027489662170410156
2020-11-06,BTC,8,squared return,5.960464477539062e-05
2020-11-06,BTC,8,squared down-return,0.00014472007751464844
2020-11-06,BTC,9,return,0.0026413599650065107
2020-11-06,BTC,9,squared return,-0.00030652681986490887
2020-11-06,BTC,9,squared down-return,0.0001899401346842448
2020-11-06,BTC,10,return,-0.002261479695638021
2020-11-06,BTC,10,squared return,-5.8650970458984375e-05
2020-11-06,BTC,10,squared down-return,-0.0007294813791910807
2020-11-06,BTC,11,return,-0.0003653367360432942
2020-11-06,BTC,11,squared return,0.00011515617370605469
2020-11-06,BTC,11,squared down-return,0.00026957194010416663
2020-11-06,BTC,12,return,0.007547458012898763
2020-11-06,BTC,12,squared return,-0.0003452301025390625
2020-11-06,BTC,12,squared down-return,6.453196207682292e-05
2020-11-06,BTC,13,return,0.00024700164794921875
2020-11-06,BTC,13,squared return,-0.0009682973225911458
2020-11-06,BTC,13,squared down-return,9.131431579589844e-05
2020-11-06,BTC,14,return,-0.0031379063924153643
2020-11-06,BTC,14,squared return,0.00043924649556477863
2020-11-06,BTC,14,squared down-return,-5.3326288859049457e-05
2020-11-06,BTC,15,return,0.06276798248291016
2020-11-06,BTC,15,squared return,0.0005966027577718098
2020-11-06,BTC,15,squared down-return,0.0005566279093424479
2020-11-06,BTC,16,return,0.011653900146484373
2020-11-06,BTC,16,squared return,-0.0038061936696370444
2020-11-06,BTC,16,squared down-return,0.0006897449493408203
2020-11-06,BTC,17,return,0.003188927968343099
2020-11-06,BTC,17,squared return,1.3589859008789062e-05
2020-11-06,BTC,17,squared down-return,0.00010164578755696613
2020-11-06,BTC,18,return,0.004434029261271158
2020-11-06,BTC,18,squared return,0.0007050832112630208
2020-11-06,BTC,18,squared down-return,0.001112222671508789
2020-11-06,BTC,19,return,0.016941547393798828
2020-11-06,BTC,19,squared return,6.564458211263019e-05
2020-11-06,BTC,19,squared down-return,0.0007805029551188151
2020-11-06,BTC,20,return,-0.004075368245442709
2020-11-06,BTC,20,squared return,-0.0004739761352539063
2020-11-06,BTC,20,squared down-return,9.012222290039062e-05
2021-01-05,BTC,1,return,-0.00028443336486816406
2021-01-05,BTC,1,squared return,-1.0013580322265618e-05
2021-01-05,BTC,1,squared down-return,0.0001712640126546224
2021-01-05,BTC,2,return,0.0005577405293782552
2021-01-05,BTC,2,squared return,7.58965810139974e-05
2021-01-05,BTC,2,squared down-return,-2.972284952799479e-05
2021-01-05,BTC,3,return,0.002243439356486003
2021-01-05,BTC,3,squared return,-0.00012111663818359376
2021-01-05,BTC,3,squared down-return,5.539258321126302e-05
2021-01-05,BTC,4,return,0.004662831624348958
2021-01-05,BTC,4,squared return,0.0002357959747314453
2021-01-05,BTC,4,squared down-return,0.0003191630045572917
2021-01-05,BTC,5,return,0.00016633669535319007
2021-01-05,BTC,5,squared return,6.143252054850261e-05
2021-01-05,BTC,5,squared down-return,0.00018254915873209635
2021-01-05,BTC,6,return,-0.001903136571248372
2021-01-05,BTC,6,squared return,-4.450480143229164e-06
2021-01-05,BTC,6,squared down-return,-0.00025121370951334637
2021-01-05,BTC,7,return,-3.1312306722005136e-05
2021-01-05,BTC,7,squared return,0.00043876965840657556
2021-01-05,BTC,7,squared down-return,0.0003876686096191406
2021-01-05,BTC,8,return,0.0019512176513671875
2021-01-05,BTC,8,squared return,-7.836023966471355e-05
2021-01-05,BTC,8,squared down-return,-1.9868214925130214e-06
2021-01-05,BTC,9,return,0.0020891825358072915
2021-01-05,BTC,9,squared return,-7.788340250651042e-05
2021-01-05,BTC,9,squared down-return,-4.943211873372396e-05
2021-01-05,BTC,10,return,-0.004758278528849284
2021-01-05,BTC,10,squared return,0.0003674825032552083
2021-01-05,BTC,10,squared down-return,0.0003805955251057943
2021-01-05,BTC,11,return,-0.003411610921223959
2021-01-05,BTC,11,squared return,0.00016172726949055988
2021-01-05,BTC,11,squared down-return,0.00032655398050944007
2021-01-05,BTC,12,return,0.025511105855305992
2021-01-05,BTC,12,squared return,-0.000219106674194336
2021-01-05,BTC,12,squared down-return,8.805592854817709e-05
2021-01-05,BTC,13,return,-0.002502600351969401
2021-01-05,BTC,13,squared return,-0.00044854482014973957
2021-01-05,BTC,13,squared down-return,-0.00034014383951822913
2021-01-05,BTC,14,return,-0.00507664680480957
2021-01-05,BTC,14,squared return,-0.001883824666341146
2021-01-05,BTC,14,squared down-return,8.908907572428386e-05
2021-01-05,BTC,15,return,0.07402650515238443
2021-01-05,BTC,15,squared return,0.0011768341064453125
2021-01-05,BTC,15,squared down-return,0.0017180442810058594
2021-01-05,BTC,16,return,0.0329594612121582
2021-01-05,BTC,16,squared return,-0.0009547074635823567
2021-01-05,BTC,16,squared down-return,0.0007724761962890625
2021-01-05,BTC,17,return,0.0503836472829183
2021-01-05,BTC,17,squared return,0.0010441939036051433
2021-01-05,BTC,17,squared down-return,-0.0010837713877360027
2021-01-05,BTC,18,return,-0.021214008331298828
2021-01-05,BTC,18,squared return,0.0014850298563639321
2021-01-05,BTC,18,squared down-return,0.0006210009256998698
2021-01-05,BTC,19,return,0.050612052281697587
2021-01-05,BTC,19,squared return,-0.00016538302103678376
2021-01-05,BTC,19,squared down-return,-0.00020527839660644534
2021-01-05,BTC,20,return,0.0281368891398112
2021-01-05,BTC,20,squared return,-0.0005618731180826824
2021-01-05,BTC,20,squared down-return,0.0012506643931070962
2021-03-06,BTC,1,return,0.00025431315104166663
2021-03-06,BTC,1,squared return,3.0120213826497398e-05
2021-03-06,BTC,1,squared down-return,5.753835042317708e-05
2021-03-06,BTC,2,return,-0.00012636184692382812
2021-03-06,BTC,2,squared return,3.4332275390625e-05
2021-03-06,BTC,2,squared down-return,2.9802322387695312e-05
2021-03-06,BTC,3,return,-2.622604370117187e-05
2021-03-06,BTC,3,squared return,8.265177408854166e-06
2021-03-06,BTC,3,squared down-return,8.900960286458332e-06
2021-03-06,BTC,4,return,-5.992253621419269e-05
2021-03-06,BTC,4,squared return,2.6543935139973957e-05
2021-03-06,BTC,4,squared down-return,2.1537144978841145e-05
2021-03-06,BTC,5,return,-0.00026702880859375
2021-03-06,BTC,5,squared return,3.417332967122396e-05
2021-03-06,BTC,5,squared down-return,4.0531158447265625e-06
2021-03-06,BTC,6,return,-0.00016744931538899738
2021-03-06,BTC,6,squared return,6.59624735514323e-05
2021-03-06,BTC,6,squared down-return,5.960464477539063e-05
2021-03-06,BTC,7,return,9.846687316894531e-05
2021-03-06,BTC,7,squared return,3.4173329671223954e-05
2021-03-06,BTC,7,squared down-return,4.4345855712890625e-05
2021-03-06,BTC,8,return,-0.0002833207448323568
2021-03-06,BTC,8,squared return,-4.61737314860026e-05
2021-03-06,BTC,8,squared down-return,-1.1920928955078123e-05
2021-03-06,BTC,9,return,-0.0008505185445149741
2021-03-06,BTC,9,squared return,7.486343383789062e-05
2021-03-06,BTC,9,squared down-return,-2.400080362955729e-05
2021-03-06,BTC,10,return,0.0005036195119222006
2021-03-06,BTC,10,squared return,0.00013454755147298175
2021-03-06,BTC,10,squared down-return,4.76837158203125e-07
2021-03-06,BTC,11,return,-0.004564921061197916
2021-03-06,BTC,11,squared return,0.00011316935221354167
2021-03-06,BTC,11,squared down-return,-8.0108642578125e-05
2021-03-06,BTC,12,return,-0.001172463099161784
2021-03-06,BTC,12,squared return,6.74724578857422e-05
2021-03-06,BTC,12,squared down-return,1.0808308919270834e-05
2021-03-06,BTC,13,return,0.0009686946868896484
2021-03-06,BTC,13,squared return,-9.973843892415364e-05
2021-03-06,BTC,13,squared down-return,-1.0649363199869796e-05
2021-03-06,BTC,14,return,-0.004842440287272136
2021-03-06,BTC,14,squared return,-0.0007583300272623698
2021-03-06,BTC,14,squared down-return,0.00028554598490397137
2021-03-06,BTC,15,return,-0.0036942164103190107
2021-03-06,BTC,15,squared return,0.0003799597422281902
2021-03-06,BTC,15,squared down-return,0.00021974245707194012
2021-03-06,BTC,16,return,0.000539859135945638
2021-03-06,BTC,16,squared return,0.00016689300537109375
2021-03-06,BTC,16,squared down-return,0.00021918614705403647
2021-03-06,BTC,17,return,-0.0002276897430419922
2021-03-06,BTC,17,squared return,0.0009984175364176433
2021-03-06,BTC,17,squared down-return,0.00027116139729817707
2021-03-06,BTC,18,return,-0.004691362380981445
2021-03-06,BTC,18,squared return,0.0006163914998372396
2021-03-06,BTC,18,squared down-return,0.0003540515899658203
2021-03-06,BTC,19,return,-0.0022350947062174478
2021-03-06,BTC,19,squared return,-0.0003571510314941406
2021-03-06,BTC,19,squared down-return,0.0006580352783203125
2021-03-06,BTC,20,return,-0.003013849258422852
2021-03-06,BTC,20,squared return,2.6782353719075503e-05
2021-03-06,BTC,20,squared down-return,0.0005452632904052734
2021-05-05,BTC,1,return,-0.00021839141845703122
2021-05-05,BTC,1,squared return,1.533826192220052e-05
2021-05-05,BTC,1,squared down-return,7.319450378417969e-05
2021-05-05,BTC,2,return,-0.0009105205535888671
2021-05-05,BTC,2,squared return,-6.06377919514974e-05
2021-05-05,BTC,2,squared down-return,7.20818837483724e-05
2021-05-05,BTC,3,return,0.001638650894165039
2021-05-05,BTC,3,squared return,5.4438908894856766e-05
2021-05-05,BTC,3,squared down-return,7.176399230957031e-05
2021-05-05,BTC,4,return,0.0077055295308430995
2021-05-05,BTC,4,squared return,0.0004181861877441406
2021-05-05,BTC,4,squared down-return,0.00043423970540364587
2021-05-05,BTC,5,return,0.0031087398529052734
2021-05-05,BTC,5,squared return,7.247924804687499e-05
2021-05-05,BTC,5,squared down-return,-5.284945170084635e-05
2021-05-05,BTC,6,return,0.0009485085805257162
2021-05-05,BTC,6,squared return,-2.400080362955729e-05
2021-05-05,BTC,6,squared down-return,-0.0001465479532877604
2021-05-05,BTC,7,return,-0.010390520095825195
2021-05-05,BTC,7,squared return,0.00038162867228190106
2021-05-05,BTC,7,squared down-return,0.0003387133280436198
2021-05-05,BTC,8,return,-0.002887248992919922
2021-05-05,BTC,8,squared return,1.1126200358072911e-05
2021-05-05,BTC,8,squared down-return,-0.0007182757059733074
2021-05-05,BTC,9,return,0.0038548310597737627
2021-05-05,BTC,9,squared return,4.124641418457031e-05
2021-05-05,BTC,9,squared down-return,0.0001212755839029948
2021-05-05,BTC,10,return,0.001636902491251628
2021-05-05,BTC,10,squared return,0.00019884109497070312
2021-05-05,BTC,10,squared down-return,-4.553794860839843e-05
2021-05-05,BTC,11,return,0.009173472722371418
2021-05-05,BTC,11,squared return,-5.674362182617188e-05
2021-05-05,BTC,11,squared down-return,0.0003021558125813802
2021-05-05,BTC,12,return,0.014688094456990559
2021-05-05,BTC,12,squared return,0.0005385080973307292
2021-05-05,BTC,12,squared down-return,0.0004170735677083333
2021-05-05,BTC,13,return,0.001552263895670573
2021-05-05,BTC,13,squared return,9.584426879882812e-05
2021-05-05,BTC,13,squared down-return,0.00018024444580078125
2021-05-05,BTC,14,return,0.021202723185221352
2021-05-05,BTC,14,squared return,-0.000985860824584961
2021-05-05,BTC,14,squared down-return,0.0005395412445068359
2021-05-05,BTC,15,return,0.0626225471496582
2021-05-05,BTC,15,squared return,0.002074003219604492
2021-05-05,BTC,15,squared down-return,0.0025201638539632163
2021-05-05,BTC,16,return,0.05885044733683268
2021-05-05,BTC,16,squared return,0.0008069674173990885
2021-05-05,BTC,16,squared down-return,0.0007346471150716145
2021-05-05,BTC,17,return,0.06069604555765788
2021-05-05,BTC,17,squared return,0.0015727678934733074
2021-05-05,BTC,17,squared down-return,-6.0240427652994864e-05
2021-05-05,BTC,18,return,0.026508251825968426
2021-05-05,BTC,18,squared return,-0.002575476964314779
2021-05-05,BTC,18,squared down-return,0.0008665720621744792
2021-05-05,BTC,19,return,-0.0020256837209065752
2021-05-05,BTC,19,squared return,0.0014554659525553386
2021-05-05,BTC,19,squared down-return,0.00023372968037923178
2021-05-05,BTC,20,return,0.07058135668436687
2021-05-05,BTC,20,squared return,0.0011057853698730469
2021-05-05,BTC,20,squared down-return,2.7815500895182283e-05
2021-07-04,BTC,1,return,0.0008613268534342449
2021-07-04,BTC,1,squared return,6.0558319091796875e-05
2021-07-04,BTC,1,squared down-return,7.955233256022135e-05
2021-07-04,BTC,2,return,0.00010879834493001302
2021-07-04,BTC,2,squared return,-3.782908121744792e-05
2021-07-04,BTC,2,squared down-return,4.0372212727864586e-05
2021-07-04,BTC,3,return,0.0005533695220947266
2021-07-04,BTC,3,squared return,3.7352244059244803e-06
2021-07-04,BTC,3,squared down-return,2.1219253540039062e-05
2021-07-04,BTC,4,return,0.00035500526428222656
2021-07-04,BTC,4,squared return,4.601478576660156e-05
2021-07-04,BTC,4,squared down-return,5.348523457845052e-05
2021-07-04,BTC,5,return,1.9868214925130217e-05
2021-07-04,BTC,5,squared return,4.9432118733723954e-05
2021-07-04,BTC,5,squared down-return,6.810824076334635e-05
2021-07-04,BTC,6,return,1.0331471761067528e-06
2021-07-04,BTC,6,squared return,5.793571472167969e-05
2021-07-04,BTC,6,squared down-return,0.00011213620503743489
2021-07-04,BTC,7,return,0.0007207393646240235
2021-07-04,BTC,7,squared return,0.00016347567240397135
2021-07-04,BTC,7,squared down-return,0.0002551873524983724
2021-07-04,BTC,8,return,-0.0006517569224039713
2021-07-04,BTC,8,squared return,7.406870524088541e-05
2021-07-04,BTC,8,squared down-return,-5.086263020833329e-06
2021-07-04,BTC,9,return,0.0009449323018391926
2021-07-04,BTC,9,squared return,5.0624211629231766e-05
2021-07-04,BTC,9,squared down-return,0.00022617975870768228
2021-07-04,BTC,10,return,-0.0020813941955566406
2021-07-04,BTC,10,squared return,0.00011150042215983073
2021-07-04,BTC,10,squared down-return,0.00028936068216959637
2021-07-04,BTC,11,return,0.0017675558725992837
2021-07-04,BTC,11,squared return,0.00031558672587076825
2021-07-04,BTC,11,squared down-return,-0.00014813741048177084
2021-07-04,BTC,12,return,0.001569827397664388
2021-07-04,BTC,12,squared return,0.0006415843963623047
2021-07-04,BTC,12,squared down-return,0.00015401840209960938
2021-07-04,BTC,13,return,0.0003374417622884116
2021-07-04,BTC,13,squared return,-0.0011875629425048828
2021-07-04,BTC,13,squared down-return,-2.2729237874348964e-05
2021-07-04,BTC,14,return,-0.00859975814819336
2021-07-04,BTC,14,squared return,0.000836054484049479
2021-07-04,BTC,14,squared down-return,0.000533739725748698
2021-07-04,BTC,15,return,0.04555702209472656
2021-07-04,BTC,15,squared return,0.0005440711975097656
2021-07-04,BTC,15,squared down-return,-0.00025741259256998694
2021-07-04,BTC,16,return,0.002026081085205078
2021-07-04,BTC,16,squared return,0.001028140385945638
2021-07-04,BTC,16,squared down-return,-0.00011809666951497398
2021-07-04,BTC,17,return,0.01806187629699707
2021-07-04,BTC,17,squared return,0.0010298887888590496
2021-07-04,BTC,17,squared down-return,0.0001395543416341146
2021-07-04,BTC,18,return,0.01922607421875
2021-07-04,BTC,18,squared return,0.0014201800028483074
2021-07-04,BTC,18,squared down-return,0.0003596941630045573
2021-07-04,BTC,19,return,0.017174402872721352
2021-07-04,BTC,19,squared return,0.00011205673217773438
