date,asset,alpha,level,model
2020-05-12,ETH,0.025,0.0225625,LSTM-Vol+ACI
2020-05-14,ETH,0.01,0.009319999999999924,LSTM-Vol+ACI
2020-05-17,ETH,0.025,0.02271875,LSTM-Vol+ACI
2020-05-19,ETH,0.01,0.009344999999999923,LSTM-Vol+ACI
2020-05-22,ETH,0.025,0.022875,LSTM-Vol+ACI
2020-05-24,ETH,0.01,0.009369999999999922,LSTM-Vol+ACI
2020-05-27,ETH,0.025,0.02303125,LSTM-Vol+ACI
2020-05-29,ETH,0.01,0.00939499999999992,LSTM-Vol+ACI
2020-06-01,ETH,0.025,0.0231875,LSTM-Vol+ACI
2020-06-03,ETH,0.01,0.00941999999999992,LSTM-Vol+ACI
2020-06-06,ETH,0.025,0.02334375,LSTM-Vol+ACI
2020-06-08,ETH,0.01,0.009444999999999919,LSTM-Vol+ACI
2020-06-11,ETH,0.025,0.0235,LSTM-Vol+ACI
2020-06-13,ETH,0.01,0.009469999999999918,LSTM-Vol+ACI
2020-06-16,ETH,0.025,0.02365625,LSTM-Vol+ACI
2020-06-18,ETH,0.01,0.009494999999999917,LSTM-Vol+ACI
2020-06-21,ETH,0.025,0.0238125,LSTM-Vol+ACI
2020-06-23,ETH,0.01,0.009519999999999916,LSTM-Vol+ACI
2020-06-26,ETH,0.025,0.02396875,LSTM-Vol+ACI
2020-06-28,ETH,0.01,0.009544999999999915,LSTM-Vol+ACI
2020-07-01,ETH,0.025,0.024125,LSTM-Vol+ACI
2020-07-03,ETH,0.01,0.009569999999999914,LSTM-Vol+ACI
2020-07-06,ETH,0.025,0.02428125,LSTM-Vol+ACI
2020-07-08,ETH,0.01,0.009594999999999913,LSTM-Vol+ACI
2020-07-11,ETH,0.025,0.0244375,LSTM-Vol+ACI
2020-07-13,ETH,0.01,0.009619999999999912,LSTM-Vol+ACI
2020-07-16,ETH,0.025,0.02459375,LSTM-Vol+ACI
2020-07-18,ETH,0.01,0.00964499999999991,LSTM-Vol+ACI
2020-07-21,ETH,0.025,0.02475,LSTM-Vol+ACI
2020-07-23,ETH,0.01,0.00966999999999991,LSTM-Vol+ACI
2020-07-26,ETH,0.025,0.02490625,LSTM-Vol+ACI
2020-07-28,ETH,0.01,0.009694999999999909,LSTM-Vol+ACI
2020-07-31,ETH,0.025,0.0250625,LSTM-Vol+ACI
2020-08-02,ETH,0.01,0.009719999999999908,LSTM-Vol+ACI
2020-08-05,ETH,0.025,0.02521875,LSTM-Vol+ACI
2020-08-07,ETH,0.01,0.009744999999999907,LSTM-Vol+ACI
2020-08-10,ETH,0.025,0.025375,LSTM-Vol+ACI
2020-08-12,ETH,0.01,0.009769999999999905,LSTM-Vol+ACI
2020-08-15,ETH,0.025,0.025531250000000002,LSTM-Vol+ACI
2020-08-17,ETH,0.01,0.009794999999999904,LSTM-Vol+ACI
2020-08-20,ETH,0.025,0.025687500000000002,LSTM-Vol+ACI
2020-08-22,ETH,0.01,0.009819999999999903,LSTM-Vol+ACI
2020-08-25,ETH,0.025,0.025843750000000002,LSTM-Vol+ACI
2020-08-27,ETH,0.01,0.009844999999999902,LSTM-Vol+ACI
2020-08-30,ETH,0.025,0.026000000000000002,LSTM-Vol+ACI
2020-09-01,ETH,0.01,0.009869999999999901,LSTM-Vol+ACI
2020-09-04,ETH,0.025,0.02365625,LSTM-Vol+ACI
2020-09-06,ETH,0.01,0.0098949999999999,LSTM-Vol+ACI
2020-09-09,ETH,0.025,0.0225625,LSTM-Vol+ACI
2020-09-11,ETH,0.01,0.0099199999999999,LSTM-Vol+ACI
2020-09-14,ETH,0.025,0.02271875,LSTM-Vol+ACI
2020-09-16,ETH,0.01,0.009944999999999898,LSTM-Vol+ACI
2020-09-19,ETH,0.025,0.022875,LSTM-Vol+ACI
2020-09-21,ETH,0.01,0.009969999999999897,LSTM-Vol+ACI
2020-09-24,ETH,0.025,0.02303125,LSTM-Vol+ACI
2020-09-26,ETH,0.01,0.009994999999999896,LSTM-Vol+ACI
2020-09-29,ETH,0.025,0.0231875,LSTM-Vol+ACI
2020-10-01,ETH,0.01,0.010019999999999895,LSTM-Vol+ACI
2020-10-04,ETH,0.025,0.02334375,LSTM-Vol+ACI
2020-10-06,ETH,0.01,0.010044999999999894,LSTM-Vol+ACI
2020-10-09,ETH,0.025,0.0235,LSTM-Vol+ACI
2020-10-11,ETH,0.01,0.010069999999999893,LSTM-Vol+ACI
2020-10-14,ETH,0.025,0.02365625,LSTM-Vol+ACI
2020-10-16,ETH,0.01,0.010094999999999892,LSTM-Vol+ACI
2020-10-19,ETH,0.025,0.0238125,LSTM-Vol+ACI
2020-10-21,ETH,0.01,0.010119999999999891,LSTM-Vol+ACI
2020-10-24,ETH,0.025,0.02396875,LSTM-Vol+ACI
2020-10-26,ETH,0.01,0.01014499999999989,LSTM-Vol+ACI
2020-10-29,ETH,0.025,0.024125,LSTM-Vol+ACI
2020-10-31,ETH,0.01,0.01016999999999989,LSTM-Vol+ACI
2020-11-03,ETH,0.025,0.02428125,LSTM-Vol+ACI
2020-11-05,ETH,0.01,0.010194999999999888,LSTM-Vol+ACI
2020-11-08,ETH,0.025,0.0244375,LSTM-Vol+ACI
2020-11-10,ETH,0.01,0.010219999999999887,LSTM-Vol+ACI
2020-11-13,ETH,0.025,0.02459375,LSTM-Vol+ACI
2020-11-15,ETH,0.01,0.010244999999999886,LSTM-Vol+ACI
2020-11-18,ETH,0.025,0.02475,LSTM-Vol+ACI
2020-11-20,ETH,0.01,0.010269999999999885,LSTM-Vol+ACI
2020-11-23,ETH,0.025,0.02490625,LSTM-Vol+ACI
2020-11-25,ETH,0.01,0.010294999999999884,LSTM-Vol+ACI
2020-11-28,ETH,0.025,0.0238125,LSTM-Vol+ACI
2020-11-30,ETH,0.01,0.010319999999999883,LSTM-Vol+ACI
2020-12-03,ETH,0.025,0.02396875,LSTM-Vol+ACI
2020-12-05,ETH,0.01,0.010344999999999882,LSTM-Vol+ACI
2020-12-08,ETH,0.025,0.022875,LSTM-Vol+ACI
2020-12-10,ETH,0.01,0.010369999999999881,LSTM-Vol+ACI
2020-12-13,ETH,0.025,0.02303125,LSTM-Vol+ACI
2020-12-15,ETH,0.01,0.01039499999999988,LSTM-Vol+ACI
2020-12-18,ETH,0.025,0.0231875,LSTM-Vol+ACI
2020-12-20,ETH,0.01,0.010419999999999879,LSTM-Vol+ACI
2020-12-23,ETH,0.025,0.02334375,LSTM-Vol+ACI
2020-12-25,ETH,0.01,0.010444999999999878,LSTM-Vol+ACI
2020-12-28,ETH,0.025,0.0235,LSTM-Vol+ACI
2020-12-30,ETH,0.01,0.010469999999999877,LSTM-Vol+ACI
2021-01-02,ETH,0.025,0.02365625,LSTM-Vol+ACI
2021-01-04,ETH,0.01,0.010494999999999876,LSTM-Vol+ACI
2021-01-07,ETH,0.025,0.0238125,LSTM-Vol+ACI
2021-01-09,ETH,0.01,0.010519999999999875,LSTM-Vol+ACI
2021-01-12,ETH,0.025,0.02271875,LSTM-Vol+ACI
2021-01-14,ETH,0.01,0.010044999999999873,LSTM-Vol+ACI
2021-01-17,ETH,0.025,0.022875,LSTM-Vol+ACI
2021-01-19,ETH,0.01,0.010069999999999872,LSTM-Vol+ACI
2021-01-22,ETH,0.025,0.02178125,LSTM-Vol+ACI
2021-01-24,ETH,0.01,0.009594999999999871,LSTM-Vol+ACI
2021-01-27,ETH,0.025,0.0219375,LSTM-Vol+ACI
2021-01-29,ETH,0.01,0.00961999999999987,LSTM-Vol+ACI
2021-02-01,ETH,0.025,0.02209375,LSTM-Vol+ACI
2021-02-03,ETH,0.01,0.009644999999999869,LSTM-Vol+ACI
2021-02-06,ETH,0.025,0.02225,LSTM-Vol+ACI
2021-02-08,ETH,0.01,0.009669999999999868,LSTM-Vol+ACI
2021-02-11,ETH,0.025,0.02240625,LSTM-Vol+ACI
2021-02-13,ETH,0.01,0.009694999999999867,LSTM-Vol+ACI
2021-02-16,ETH,0.025,0.0225625,LSTM-Vol+ACI
2021-02-18,ETH,0.01,0.009719999999999866,LSTM-Vol+ACI
2021-02-21,ETH,0.025,0.02271875,LSTM-Vol+ACI
2021-02-23,ETH,0.01,0.009244999999999864,LSTM-Vol+ACI
2021-02-26,ETH,0.025,0.020374999999999997,LSTM-Vol+ACI
2021-02-28,ETH,0.01,0.009269999999999863,LSTM-Vol+ACI
2021-03-03,ETH,0.025,0.020531249999999997,LSTM-Vol+ACI
2021-03-05,ETH,0.01,0.009294999999999862,LSTM-Vol+ACI
2021-03-08,ETH,0.025,0.020687499999999998,LSTM-Vol+ACI
2021-03-10,ETH,0.01,0.009319999999999861,LSTM-Vol+ACI
2021-03-13,ETH,0.025,0.020843749999999998,LSTM-Vol+ACI
2021-03-15,ETH,0.01,0.00934499999999986,LSTM-Vol+ACI
2021-03-18,ETH,0.025,0.020999999999999998,LSTM-Vol+ACI
2021-03-20,ETH,0.01,0.00936999999999986,LSTM-Vol+ACI
2021-03-23,ETH,0.025,0.021156249999999998,LSTM-Vol+ACI
2021-03-25,ETH,0.01,0.009394999999999858,LSTM-Vol+ACI
2021-03-28,ETH,0.025,0.021312499999999998,LSTM-Vol+ACI
2021-03-30,ETH,0.01,0.009419999999999857,LSTM-Vol+ACI
2021-04-02,ETH,0.025,0.021468749999999998,LSTM-Vol+ACI
2021-04-04,ETH,0.01,0.009444999999999856,LSTM-Vol+ACI
2021-04-07,ETH,0.025,0.021625,LSTM-Vol+ACI
2021-04-09,ETH,0.01,0.009469999999999855,LSTM-Vol+ACI
2021-04-12,ETH,0.025,0.02178125,LSTM-Vol+ACI
2021-04-14,ETH,0.01,0.009494999999999854,LSTM-Vol+ACI
2021-04-17,ETH,0.025,0.0219375,LSTM-Vol+ACI
2021-04-19,ETH,0.01,0.009519999999999853,LSTM-Vol+ACI
2021-04-22,ETH,0.025,0.02209375,LSTM-Vol+ACI
2021-04-24,ETH,0.01,0.009544999999999852,LSTM-Vol+ACI
2021-04-27,ETH,0.025,0.02225,LSTM-Vol+ACI
2021-04-29,ETH,0.01,0.009569999999999851,LSTM-Vol+ACI
2021-05-02,ETH,0.025,0.02240625,LSTM-Vol+ACI
2021-05-04,ETH,0.01,0.00959499999999985,LSTM-Vol+ACI
2021-05-07,ETH,0.025,0.0225625,LSTM-Vol+ACI
2021-05-09,ETH,0.01,0.00961999999999985,LSTM-Vol+ACI
2021-05-12,ETH,0.025,0.02271875,LSTM-Vol+ACI
2021-05-14,ETH,0.01,0.009644999999999848,LSTM-Vol+ACI
2021-05-17,ETH,0.025,0.021625,LSTM-Vol+ACI
2021-05-19,ETH,0.01,0.009169999999999847,LSTM-Vol+ACI
2021-05-22,ETH,0.025,0.019281249999999996,LSTM-Vol+ACI
2021-05-24,ETH,0.01,0.008694999999999845,LSTM-Vol+ACI
2021-05-27,ETH,0.025,0.019437499999999996,LSTM-Vol+ACI
2021-05-29,ETH,0.01,0.008719999999999844,LSTM-Vol+ACI
2021-06-01,ETH,0.025,0.019593749999999997,LSTM-Vol+ACI
2021-06-03,ETH,0.01,0.008744999999999843,LSTM-Vol+ACI
2021-06-06,ETH,0.025,0.019749999999999997,LSTM-Vol+ACI
2021-06-08,ETH,0.01,0.008769999999999842,LSTM-Vol+ACI
2021-06-11,ETH,0.025,0.019906249999999997,LSTM-Vol+ACI
2021-06-13,ETH,0.01,0.008794999999999841,LSTM-Vol+ACI
2021-06-16,ETH,0.025,0.020062499999999997,LSTM-Vol+ACI
2021-06-18,ETH,0.01,0.00881999999999984,LSTM-Vol+ACI
2021-06-21,ETH,0.025,0.018968749999999996,LSTM-Vol+ACI
2021-06-23,ETH,0.01,0.008844999999999839,LSTM-Vol+ACI
2021-06-26,ETH,0.025,0.019124999999999996,LSTM-Vol+ACI
2021-06-28,ETH,0.01,0.008869999999999838,LSTM-Vol+ACI
2021-07-01,ETH,0.025,0.019281249999999996,LSTM-Vol+ACI
2021-07-03,ETH,0.01,0.008894999999999837,LSTM-Vol+ACI
2021-07-06,ETH,0.025,0.019437499999999996,LSTM-Vol+ACI
2021-07-08,ETH,0.01,0.008919999999999836,LSTM-Vol+ACI
2021-07-11,ETH,0.025,0.018343749999999995,LSTM-Vol+ACI
2021-07-13,ETH,0.01,0.008944999999999835,LSTM-Vol+ACI
2021-07-16,ETH,0.025,0.018499999999999996,LSTM-Vol+ACI
2021-07-18,ETH,0.01,0.008969999999999834,LSTM-Vol+ACI
2021-07-21,ETH,0.025,0.018656249999999996,LSTM-Vol+ACI
2021-07-23,ETH,0.01,0.008994999999999833,LSTM-Vol+ACI
2021-07-26,ETH,0.025,0.018812499999999996,LSTM-Vol+ACI
2021-07-28,ETH,0.01,0.009019999999999832,LSTM-Vol+ACI
2021-07-31,ETH,0.025,0.018968749999999996,LSTM-Vol+ACI
2021-08-02,ETH,0.01,0.009044999999999831,LSTM-Vol+ACI
2021-08-05,ETH,0.025,0.019124999999999996,LSTM-Vol+ACI
2021-08-07,ETH,0.01,0.00906999999999983,LSTM-Vol+ACI
2021-08-10,ETH,0.025,0.019281249999999996,LSTM-Vol+ACI
2021-08-12,ETH,0.01,0.009094999999999829,LSTM-Vol+ACI
2021-08-15,ETH,0.025,0.019437499999999996,LSTM-Vol+ACI
2021-08-17,ETH,0.01,0.009119999999999828,LSTM-Vol+ACI
2021-08-20,ETH,0.025,0.019593749999999997,LSTM-Vol+ACI
2021-08-22,ETH,0.01,0.009144999999999827,LSTM-Vol+ACI
2021-08-25,ETH,0.025,0.019749999999999997,LSTM-Vol+ACI
2021-08-27,ETH,0.01,0.009169999999999826,LSTM-Vol+ACI
2021-08-30,ETH,0.025,0.019906249999999997,LSTM-Vol+ACI
2021-09-01,ETH,0.01,0.009194999999999825,LSTM-Vol+ACI
2021-09-04,ETH,0.025,0.020062499999999997,LSTM-Vol+ACI
2021-09-06,ETH,0.01,0.009219999999999824,LSTM-Vol+ACI
2021-09-09,ETH,0.025,0.018968749999999996,LSTM-Vol+ACI
2021-09-11,ETH,0.01,0.008744999999999822,LSTM-Vol+ACI
2021-09-14,ETH,0.025,0.019124999999999996,LSTM-Vol+ACI
2021-09-16,ETH,0.01,0.008769999999999821,LSTM-Vol+ACI
2021-09-19,ETH,0.025,0.019281249999999996,LSTM-Vol+ACI
2021-09-21,ETH,0.01,0.00879499999999982,LSTM-Vol+ACI
2021-09-24,ETH,0.025,0.019437499999999996,LSTM-Vol+ACI
2021-09-26,ETH,0.01,0.00881999999999982,LSTM-Vol+ACI
2021-09-29,ETH,0.025,0.019593749999999997,LSTM-Vol+ACI
2021-10-01,ETH,0.01,0.008844999999999818,LSTM-Vol+ACI
2021-10-04,ETH,0.025,0.019749999999999997,LSTM-Vol+ACI
2021-10-06,ETH,0.01,0.008869999999999817,LSTM-Vol+ACI
2021-10-09,ETH,0.025,0.019906249999999997,LSTM-Vol+ACI
2021-10-11,ETH,0.01,0.008894999999999816,LSTM-Vol+ACI
2021-10-14,ETH,0.025,0.020062499999999997,LSTM-Vol+ACI
2021-10-16,ETH,0.01,0.008919999999999815,LSTM-Vol+ACI
2021-10-19,ETH,0.025,0.020218749999999997,LSTM-Vol+ACI
2021-10-21,ETH,0.01,0.008944999999999814,LSTM-Vol+ACI
2021-10-24,ETH,0.025,0.020374999999999997,LSTM-Vol+ACI
2021-10-26,ETH,0.01,0.008969999999999813,LSTM-Vol+ACI
2021-10-29,ETH,0.025,0.020531249999999997,LSTM-Vol+ACI
2021-10-31,ETH,0.01,0.008994999999999812,LSTM-Vol+ACI
2021-11-03,ETH,0.025,0.020687499999999998,LSTM-Vol+ACI
2021-11-05,ETH,0.01,0.009019999999999811,LSTM-Vol+ACI
2021-11-08,ETH,0.025,0.020843749999999998,LSTM-Vol+ACI
2021-11-10,ETH,0.01,0.00904499999999981,LSTM-Vol+ACI
2021-11-13,ETH,0.025,0.020999999999999998,LSTM-Vol+ACI
2021-11-15,ETH,0.01,0.009069999999999809,LSTM-Vol+ACI
2021-11-18,ETH,0.025,0.021156249999999998,LSTM-Vol+ACI
2021-11-20,ETH,0.01,0.009094999999999808,LSTM-Vol+ACI
2021-11-23,ETH,0.025,0.021312499999999998,LSTM-Vol+ACI
2021-11-25,ETH,0.01,0.009119999999999807,LSTM-Vol+ACI
2021-11-28,ETH,0.025,0.020218749999999997,LSTM-Vol+ACI
2021-11-30,ETH,0.01,0.009144999999999806,LSTM-Vol+ACI
2021-12-03,ETH,0.025,0.020374999999999997,LSTM-Vol+ACI
2021-12-05,ETH,0.01,0.009169999999999805,LSTM-Vol+ACI
2021-12-08,ETH,0.025,0.020531249999999997,LSTM-Vol+ACI
2021-12-10,ETH,0.01,0.009194999999999804,LSTM-Vol+ACI
2021-12-13,ETH,0.025,0.020687499999999998,LSTM-Vol+ACI
2021-12-15,ETH,0.01,0.009219999999999803,LSTM-Vol+ACI
2021-12-18,ETH,0.025,0.020843749999999998,LSTM-Vol+ACI
2021-12-20,ETH,0.01,0.009244999999999802,LSTM-Vol+ACI
2021-12-23,ETH,0.025,0.020999999999999998,LSTM-Vol+ACI
2021-12-25,ETH,0.01,0.009269999999999801,LSTM-Vol+ACI
2021-12-28,ETH,0.025,0.021156249999999998,LSTM-Vol+ACI
2021-12-30,ETH,0.01,0.0092949999999998,LSTM-Vol+ACI
2022-01-02,ETH,0.025,0.021312499999999998,LSTM-Vol+ACI
2022-01-04,ETH,0.01,0.009319999999999799,LSTM-Vol+ACI
2022-01-07,ETH,0.025,0.021468749999999998,LSTM-Vol+ACI
2022-01-09,ETH,0.01,0.009344999999999798,LSTM-Vol+ACI
2022-01-12,ETH,0.025,0.021625,LSTM-Vol+ACI
2022-01-14,ETH,0.01,0.009369999999999797,LSTM-Vol+ACI
2022-01-17,ETH,0.025,0.02178125,LSTM-Vol+ACI
2022-01-19,ETH,0.01,0.009394999999999796,LSTM-Vol+ACI
2022-01-22,ETH,0.025,0.020687499999999998,LSTM-Vol+ACI
2022-01-24,ETH,0.01,0.008919999999999794,LSTM-Vol+ACI
2022-01-27,ETH,0.025,0.020843749999999998,LSTM-Vol+ACI
2022-01-29,ETH,0.01,0.008944999999999793,LSTM-Vol+ACI
2022-02-01,ETH,0.025,0.020999999999999998,LSTM-Vol+ACI
2022-02-03,ETH,0.01,0.008969999999999792,LSTM-Vol+ACI
2022-02-06,ETH,0.025,0.021156249999999998,LSTM-Vol+ACI
2022-02-08,ETH,0.01,0.008994999999999791,LSTM-Vol+ACI
2022-02-11,ETH,0.025,0.021312499999999998,LSTM-Vol+ACI
2022-02-13,ETH,0.01,0.00901999999999979,LSTM-Vol+ACI
2022-02-16,ETH,0.025,0.021468749999999998,LSTM-Vol+ACI
2022-02-18,ETH,0.01,0.00904499999999979,LSTM-Vol+ACI
2022-02-21,ETH,0.025,0.021625,LSTM-Vol+ACI
2022-02-23,ETH,0.01,0.009069999999999788,LSTM-Vol+ACI
2022-02-26,ETH,0.025,0.02178125,LSTM-Vol+ACI
2022-02-28,ETH,0.01,0.009094999999999787,LSTM-Vol+ACI
2022-03-03,ETH,0.025,0.0219375,LSTM-Vol+ACI
2022-03-05,ETH,0.01,0.009119999999999786,LSTM-Vol+ACI
2022-03-08,ETH,0.025,0.02209375,LSTM-Vol+ACI
2022-03-10,ETH,0.01,0.009144999999999785,LSTM-Vol+ACI
2022-03-13,ETH,0.025,0.02225,LSTM-Vol+ACI
2022-03-15,ETH,0.01,0.009169999999999784,LSTM-Vol+ACI
2022-03-18,ETH,0.025,0.02240625,LSTM-Vol+ACI
2022-03-20,ETH,0.01,0.009194999999999783,LSTM-Vol+ACI
2022-03-23,ETH,0.025,0.0225625,LSTM-Vol+ACI
2022-03-25,ETH,0.01,0.009219999999999782,LSTM-Vol+ACI
2022-03-28,ETH,0.025,0.02271875,LSTM-Vol+ACI
2022-03-30,ETH,0.01,0.009244999999999781,LSTM-Vol+ACI
2022-04-02,ETH,0.025,0.022875,LSTM-Vol+ACI
2022-04-04,ETH,0.01,0.00926999999999978,LSTM-Vol+ACI
2022-04-07,ETH,0.025,0.02303125,LSTM-Vol+ACI
2022-04-09,ETH,0.01,0.00929499999999978,LSTM-Vol+ACI
2022-04-12,ETH,0.025,0.0231875,LSTM-Vol+ACI
2022-04-14,ETH,0.01,0.009319999999999778,LSTM-Vol+ACI
2022-04-17,ETH,0.025,0.02334375,LSTM-Vol+ACI
2022-04-19,ETH,0.01,0.009344999999999777,LSTM-Vol+ACI
2022-04-22,ETH,0.025,0.0235,LSTM-Vol+ACI
2022-04-24,ETH,0.01,0.009369999999999776,LSTM-Vol+ACI
2022-04-27,ETH,0.025,0.02365625,LSTM-Vol+ACI
2022-04-29,ETH,0.01,0.009394999999999775,LSTM-Vol+ACI
2022-05-02,ETH,0.025,0.0238125,LSTM-Vol+ACI
2022-05-04,ETH,0.01,0.009419999999999774,LSTM-Vol+ACI
2022-05-07,ETH,0.025,0.02396875,LSTM-Vol+ACI
2022-05-09,ETH,0.01,0.009444999999999773,LSTM-Vol+ACI
2022-05-12,ETH,0.025,0.021625,LSTM-Vol+ACI
2022-05-14,ETH,0.01,0.008969999999999772,LSTM-Vol+ACI
2022-05-17,ETH,0.025,0.02178125,LSTM-Vol+ACI
2022-05-19,ETH,0.01,0.00899499999999977,LSTM-Vol+ACI
2022-05-22,ETH,0.025,0.0219375,LSTM-Vol+ACI
2022-05-24,ETH,0.01,0.00901999999999977,LSTM-Vol+ACI
2022-05-27,ETH,0.025,0.02209375,LSTM-Vol+ACI
2022-05-29,ETH,0.01,0.009044999999999769,LSTM-Vol+ACI
2022-06-01,ETH,0.025,0.02225,LSTM-Vol+ACI
2022-06-03,ETH,0.01,0.009069999999999767,LSTM-Vol+ACI
2022-06-06,ETH,0.025,0.02240625,LSTM-Vol+ACI
2022-06-08,ETH,0.01,0.009094999999999766,LSTM-Vol+ACI
2022-06-11,ETH,0.025,0.0225625,LSTM-Vol+ACI
2022-06-13,ETH,0.01,0.008619999999999765,LSTM-Vol+ACI
2022-06-16,ETH,0.025,0.020218749999999997,LSTM-Vol+ACI
2022-06-18,ETH,0.01,0.008644999999999764,LSTM-Vol+ACI
2022-06-21,ETH,0.025,0.020374999999999997,LSTM-Vol+ACI
2022-06-23,ETH,0.01,0.008669999999999763,LSTM-Vol+ACI
2022-06-26,ETH,0.025,0.020531249999999997,LSTM-Vol+ACI
2022-06-28,ETH,0.01,0.008694999999999762,LSTM-Vol+ACI
2022-07-01,ETH,0.025,0.020687499999999998,LSTM-Vol+ACI
2022-07-03,ETH,0.01,0.008719999999999761,LSTM-Vol+ACI
2022-07-06,ETH,0.025,0.020843749999999998,LSTM-Vol+ACI
2022-07-08,ETH,0.01,0.00874499999999976,LSTM-Vol+ACI
2022-07-11,ETH,0.025,0.020999999999999998,LSTM-Vol+ACI
2022-07-13,ETH,0.01,0.008769999999999759,LSTM-Vol+ACI
2022-07-16,ETH,0.025,0.021156249999999998,LSTM-Vol+ACI
2022-07-18,ETH,0.01,0.008794999999999758,LSTM-Vol+ACI
2022-07-21,ETH,0.025,0.021312499999999998,LSTM-Vol+ACI
2022-07-23,ETH,0.01,0.008819999999999757,LSTM-Vol+ACI
2022-07-26,ETH,0.025,0.021468749999999998,LSTM-Vol+ACI
2022-07-28,ETH,0.01,0.008844999999999756,LSTM-Vol+ACI
2022-07-31,ETH,0.025,0.021625,LSTM-Vol+ACI
2022-08-02,ETH,0.01,0.008869999999999755,LSTM-Vol+ACI
2022-08-05,ETH,0.025,0.02178125,LSTM-Vol+ACI
2022-08-07,ETH,0.01,0.008894999999999754,LSTM-Vol+ACI
2022-08-10,ETH,0.025,0.0219375,LSTM-Vol+ACI
2022-08-12,ETH,0.01,0.008919999999999753,LSTM-Vol+ACI
2022-08-15,ETH,0.025,0.02209375,LSTM-Vol+ACI
2022-08-17,ETH,0.01,0.008944999999999752,LSTM-Vol+ACI
2022-08-20,ETH,0.025,0.020999999999999998,LSTM-Vol+ACI
2022-08-22,ETH,0.01,0.00846999999999975,LSTM-Vol+ACI
2022-08-25,ETH,0.025,0.021156249999999998,LSTM-Vol+ACI
2022-08-27,ETH,0.01,0.00849499999999975,LSTM-Vol+ACI
2022-08-30,ETH,0.025,0.020062499999999997,LSTM-Vol+ACI
2022-09-01,ETH,0.01,0.008519999999999748,LSTM-Vol+ACI
2022-09-04,ETH,0.025,0.020218749999999997,LSTM-Vol+ACI
2022-09-06,ETH,0.01,0.008544999999999747,LSTM-Vol+ACI
2022-09-09,ETH,0.025,0.020374999999999997,LSTM-Vol+ACI
2022-09-11,ETH,0.01,0.008569999999999746,LSTM-Vol+ACI
2022-09-14,ETH,0.025,0.020531249999999997,LSTM-Vol+ACI
2022-09-16,ETH,0.01,0.008594999999999745,LSTM-Vol+ACI
2022-09-19,ETH,0.025,0.019437499999999996,LSTM-Vol+ACI
2022-09-21,ETH,0.01,0.008619999999999744,LSTM-Vol+ACI
2022-09-24,ETH,0.025,0.019593749999999997,LSTM-Vol+ACI
2022-09-26,ETH,0.01,0.008644999999999743,LSTM-Vol+ACI
2022-09-29,ETH,0.025,0.019749999999999997,LSTM-Vol+ACI
2022-10-01,ETH,0.01,0.008669999999999742,LSTM-Vol+ACI
2022-10-04,ETH,0.025,0.019906249999999997,LSTM-Vol+ACI
2022-10-06,ETH,0.01,0.008694999999999741,LSTM-Vol+ACI
2022-10-09,ETH,0.025,0.020062499999999997,LSTM-Vol+ACI
2022-10-11,ETH,0.01,0.00871999999999974,LSTM-Vol+ACI
2022-10-14,ETH,0.025,0.020218749999999997,LSTM-Vol+ACI
2022-10-16,ETH,0.01,0.008744999999999739,LSTM-Vol+ACI
2022-10-19,ETH,0.025,0.020374999999999997,LSTM-Vol+ACI
2022-10-21,ETH,0.01,0.008769999999999738,LSTM-Vol+ACI
2022-10-24,ETH,0.025,0.020531249999999997,LSTM-Vol+ACI
2022-10-26,ETH,0.01,0.008794999999999737,LSTM-Vol+ACI
2022-10-29,ETH,0.025,0.020687499999999998,LSTM-Vol+ACI
2022-10-31,ETH,0.01,0.008819999999999736,LSTM-Vol+ACI
2022-11-03,ETH,0.025,0.020843749999999998,LSTM-Vol+ACI
2022-11-05,ETH,0.01,0.008844999999999735,LSTM-Vol+ACI
2022-11-08,ETH,0.025,0.019749999999999997,LSTM-Vol+ACI
2022-11-10,ETH,0.01,0.007869999999999733,LSTM-Vol+ACI
2022-11-13,ETH,0.025,0.018656249999999996,LSTM-Vol+ACI
2022-11-15,ETH,0.01,0.007894999999999732,LSTM-Vol+ACI
2022-11-18,ETH,0.025,0.018812499999999996,LSTM-Vol+ACI
2022-11-20,ETH,0.01,0.007919999999999731,LSTM-Vol+ACI
2022-11-23,ETH,0.025,0.018968749999999996,LSTM-Vol+ACI
2022-11-25,ETH,0.01,0.00794499999999973,LSTM-Vol+ACI
2022-11-28,ETH,0.025,0.019124999999999996,LSTM-Vol+ACI
2022-11-30,ETH,0.01,0.007969999999999729,LSTM-Vol+ACI
2022-12-03,ETH,0.025,0.019281249999999996,LSTM-Vol+ACI
2022-12-05,ETH,0.01,0.007994999999999728,LSTM-Vol+ACI
2022-12-08,ETH,0.025,0.019437499999999996,LSTM-Vol+ACI
2022-12-10,ETH,0.01,0.008019999999999727,LSTM-Vol+ACI
2022-12-13,ETH,0.025,0.019593749999999997,LSTM-Vol+ACI
2022-12-15,ETH,0.01,0.008044999999999726,LSTM-Vol+ACI
2022-12-18,ETH,0.025,0.019749999999999997,LSTM-Vol+ACI
2022-12-20,ETH,0.01,0.008069999999999725,LSTM-Vol+ACI
2022-12-23,ETH,0.025,0.019906249999999997,LSTM-Vol+ACI
2022-12-25,ETH,0.01,0.008094999999999724,LSTM-Vol+ACI
2022-12-28,ETH,0.025,0.020062499999999997,LSTM-Vol+ACI
2022-12-30,ETH,0.01,0.008119999999999723,LSTM-Vol+ACI
